ranking,country,regional_indicator,happiness_score,gdp_per_capita,social_support,healthy_life_expectancy,freedom_to_make_life_choices,generosity,perceptions_of_corruption,year,month
1,Finland,Western Europe,7.8087,8.36344,0.96896,72,0.95535,0.28022,0.10373,2020,7
1,Finland,Western Europe,7.8087,8.36344,0.96896,72,0.95535,0.28022,0.10373,2020,8
1,Finland,Western Europe,7.8087,8.36344,0.96896,72,0.95535,0.28022,0.10373,2020,9
1,Finland,Western Europe,7.8087,8.36344,0.96896,72,0.95535,0.28022,0.10373,2020,10
1,Finland,Western Europe,7.8087,8.36344,0.96896,72,0.95535,0.28022,0.10373,2020,11
1,Finland,Western Europe,7.8087,8.36344,0.96896,72,0.95535,0.28022,0.10373,2020,12
2,Denmark,Western Europe,7.6456,8.63519,0.97149,72,0.95928,0.42609,0.07109,2020,1
2,Denmark,Western Europe,7.6456,8.63519,0.97149,72,0.95928,0.42609,0.07109,2020,2
2,Denmark,Western Europe,7.6456,8.63519,0.97149,72,0.95928,0.42609,0.07109,2020,3
2,Denmark,Western Europe,7.6456,8.63519,0.97149,72,0.95928,0.42609,0.07109,2020,4
2,Denmark,Western Europe,7.6456,8.63519,0.97149,72,0.95928,0.42609,0.07109,2020,5
2,Denmark,Western Europe,7.6456,8.63519,0.97149,72,0.95928,0.42609,0.07109,2020,6
2,Denmark,Western Europe,7.6456,8.63519,0.97149,72,0.95928,0.42609,0.07109,2020,7
2,Denmark,Western Europe,7.6456,8.63519,0.97149,72,0.95928,0.42609,0.07109,2020,8
2,Denmark,Western Europe,7.6456,8.63519,0.97149,72,0.95928,0.42609,0.07109,2020,9
2,Denmark,Western Europe,7.6456,8.63519,0.97149,72,0.95928,0.42609,0.07109,2020,10
2,Denmark,Western Europe,7.6456,8.63519,0.97149,72,0.95928,0.42609,0.07109,2020,11
2,Denmark,Western Europe,7.6456,8.63519,0.97149,72,0.95928,0.42609,0.07109,2020,12
3,Switzerland,Western Europe,7.5599,9.05054,0.95143,74,0.90723,0.47218,0.23486,2020,1
3,Switzerland,Western Europe,7.5599,9.05054,0.95143,74,0.90723,0.47218,0.23486,2020,2
3,Switzerland,Western Europe,7.5599,9.05054,0.95143,74,0.90723,0.47218,0.23486,2020,3
3,Switzerland,Western Europe,7.5599,9.05054,0.95143,74,0.90723,0.47218,0.23486,2020,4
3,Switzerland,Western Europe,7.5599,9.05054,0.95143,74,0.90723,0.47218,0.23486,2020,5
3,Switzerland,Western Europe,7.5599,9.05054,0.95143,74,0.90723,0.47218,0.23486,2020,6
3,Switzerland,Western Europe,7.5599,9.05054,0.95143,74,0.90723,0.47218,0.23486,2020,7
3,Switzerland,Western Europe,7.5599,9.05054,0.95143,74,0.90723,0.47218,0.23486,2020,8
3,Switzerland,Western Europe,7.5599,9.05054,0.95143,74,0.90723,0.47218,0.23486,2020,9
3,Switzerland,Western Europe,7.5599,9.05054,0.95143,74,0.90723,0.47218,0.23486,2020,10
3,Switzerland,Western Europe,7.5599,9.05054,0.95143,74,0.90723,0.47218,0.23486,2020,11
3,Switzerland,Western Europe,7.5599,9.05054,0.95143,74,0.90723,0.47218,0.23486,2020,12
4,Iceland,Western Europe,7.5045,8.63228,1.0,73,0.95487,0.63587,0.7289,2020,1
4,Iceland,Western Europe,7.5045,8.63228,1.0,73,0.95487,0.63587,0.7289,2020,2
4,Iceland,Western Europe,7.5045,8.63228,1.0,73,0.95487,0.63587,0.7289,2020,3
4,Iceland,Western Europe,7.5045,8.63228,1.0,73,0.95487,0.63587,0.7289,2020,4
4,Iceland,Western Europe,7.5045,8.63228,1.0,73,0.95487,0.63587,0.7289,2020,5
4,Iceland,Western Europe,7.5045,8.63228,1.0,73,0.95487,0.63587,0.7289,2020,6
4,Iceland,Western Europe,7.5045,8.63228,1.0,73,0.95487,0.63587,0.7289,2020,7
4,Iceland,Western Europe,7.5045,8.63228,1.0,73,0.95487,0.63587,0.7289,2020,8
4,Iceland,Western Europe,7.5045,8.63228,1.0,73,0.95487,0.63587,0.7289,2020,9
4,Iceland,Western Europe,7.5045,8.63228,1.0,73,0.95487,0.63587,0.7289,2020,10
4,Iceland,Western Europe,7.5045,8.63228,1.0,73,0.95487,0.63587,0.7289,2020,11
4,Iceland,Western Europe,7.5045,8.63228,1.0,73,0.95487,0.63587,0.7289,2020,12
5,Norway,Western Europe,7.488,9.2681,0.96614,73,0.96672,0.5054,0.1858,2020,1
5,Norway,Western Europe,7.488,9.2681,0.96614,73,0.96672,0.5054,0.1858,2020,2
5,Norway,Western Europe,7.488,9.2681,0.96614,73,0.96672,0.5054,0.1858,2020,3
5,Norway,Western Europe,7.488,9.2681,0.96614,73,0.96672,0.5054,0.1858,2020,4
5,Norway,Western Europe,7.488,9.2681,0.96614,73,0.96672,0.5054,0.1858,2020,5
5,Norway,Western Europe,7.488,9.2681,0.96614,73,0.96672,0.5054,0.1858,2020,6
5,Norway,Western Europe,7.488,9.2681,0.96614,73,0.96672,0.5054,0.1858,2020,7
5,Norway,Western Europe,7.488,9.2681,0.96614,73,0.96672,0.5054,0.1858,2020,8
5,Norway,Western Europe,7.488,9.2681,0.96614,73,0.96672,0.5054,0.1858,2020,9
5,Norway,Western Europe,7.488,9.2681,0.96614,73,0.96672,0.5054,0.1858,2020,10
5,Norway,Western Europe,7.488,9.2681,0.96614,73,0.96672,0.5054,0.1858,2020,11
5,Norway,Western Europe,7.488,9.2681,0.96614,73,0.96672,0.5054,0.1858,2020,12
6,Netherlands,Western Europe,7.4489,8.71326,0.94577,72,0.88512,0.59022,0.30871,2020,1
6,Netherlands,Western Europe,7.4489,8.71326,0.94577,72,0.88512,0.59022,0.30871,2020,2
6,Netherlands,Western Europe,7.4489,8.71326,0.94577,72,0.88512,0.59022,0.30871,2020,3
6,Netherlands,Western Europe,7.4489,8.71326,0.94577,72,0.88512,0.59022,0.30871,2020,4
6,Netherlands,Western Europe,7.4489,8.71326,0.94577,72,0.88512,0.59022,0.30871,2020,5
6,Netherlands,Western Europe,7.4489,8.71326,0.94577,72,0.88512,0.59022,0.30871,2020,6
6,Netherlands,Western Europe,7.4489,8.71326,0.94577,72,0.88512,0.59022,0.30871,2020,7
6,Netherlands,Western Europe,7.4489,8.71326,0.94577,72,0.88512,0.59022,0.30871,2020,8
6,Netherlands,Western Europe,7.4489,8.71326,0.94577,72,0.88512,0.59022,0.30871,2020,9
6,Netherlands,Western Europe,7.4489,8.71326,0.94577,72,0.88512,0.59022,0.30871,2020,10
6,Netherlands,Western Europe,7.4489,8.71326,0.94577,72,0.88512,0.59022,0.30871,2020,11
6,Netherlands,Western Europe,7.4489,8.71326,0.94577,72,0.88512,0.59022,0.30871,2020,12
7,Sweden,Western Europe,7.3535,8.60451,0.92619,73,0.93801,0.4788,0.17086,2020,1
7,Sweden,Western Europe,7.3535,8.60451,0.92619,73,0.93801,0.4788,0.17086,2020,2
7,Sweden,Western Europe,7.3535,8.60451,0.92619,73,0.93801,0.4788,0.17086,2020,3
7,Sweden,Western Europe,7.3535,8.60451,0.92619,73,0.93801,0.4788,0.17086,2020,4
7,Sweden,Western Europe,7.3535,8.60451,0.92619,73,0.93801,0.4788,0.17086,2020,5
7,Sweden,Western Europe,7.3535,8.60451,0.92619,73,0.93801,0.4788,0.17086,2020,6
7,Sweden,Western Europe,7.3535,8.60451,0.92619,73,0.93801,0.4788,0.17086,2020,7
7,Sweden,Western Europe,7.3535,8.60451,0.92619,73,0.93801,0.4788,0.17086,2020,8
7,Sweden,Western Europe,7.3535,8.60451,0.92619,73,0.93801,0.4788,0.17086,2020,9
7,Sweden,Western Europe,7.3535,8.60451,0.92619,73,0.93801,0.4788,0.17086,2020,10
7,Sweden,Western Europe,7.3535,8.60451,0.92619,73,0.93801,0.4788,0.17086,2020,11
7,Sweden,Western Europe,7.3535,8.60451,0.92619,73,0.93801,0.4788,0.17086,2020,12
8,New Zealand,North America and ANZ,7.2996,8.08445,0.961,73,0.93295,0.57164,0.13484,2020,1
8,New Zealand,North America and ANZ,7.2996,8.08445,0.961,73,0.93295,0.57164,0.13484,2020,2
8,New Zealand,North America and ANZ,7.2996,8.08445,0.961,73,0.93295,0.57164,0.13484,2020,3
8,New Zealand,North America and ANZ,7.2996,8.08445,0.961,73,0.93295,0.57164,0.13484,2020,4
8,New Zealand,North America and ANZ,7.2996,8.08445,0.961,73,0.93295,0.57164,0.13484,2020,5
8,New Zealand,North America and ANZ,7.2996,8.08445,0.961,73,0.93295,0.57164,0.13484,2020,6
8,New Zealand,North America and ANZ,7.2996,8.08445,0.961,73,0.93295,0.57164,0.13484,2020,7
8,New Zealand,North America and ANZ,7.2996,8.08445,0.961,73,0.93295,0.57164,0.13484,2020,8
8,New Zealand,North America and ANZ,7.2996,8.08445,0.961,73,0.93295,0.57164,0.13484,2020,9
8,New Zealand,North America and ANZ,7.2996,8.08445,0.961,73,0.93295,0.57164,0.13484,2020,10
8,New Zealand,North America and ANZ,7.2996,8.08445,0.961,73,0.93295,0.57164,0.13484,2020,11
8,New Zealand,North America and ANZ,7.2996,8.08445,0.961,73,0.93295,0.57164,0.13484,2020,12
9,Austria,Western Europe,7.2942,8.5723,0.92884,73,0.87032,0.44841,0.47248,2020,1
9,Austria,Western Europe,7.2942,8.5723,0.92884,73,0.87032,0.44841,0.47248,2020,2
9,Austria,Western Europe,7.2942,8.5723,0.92884,73,0.87032,0.44841,0.47248,2020,3
9,Austria,Western Europe,7.2942,8.5723,0.92884,73,0.87032,0.44841,0.47248,2020,4
9,Austria,Western Europe,7.2942,8.5723,0.92884,73,0.87032,0.44841,0.47248,2020,5
9,Austria,Western Europe,7.2942,8.5723,0.92884,73,0.87032,0.44841,0.47248,2020,6
9,Austria,Western Europe,7.2942,8.5723,0.92884,73,0.87032,0.44841,0.47248,2020,7
9,Austria,Western Europe,7.2942,8.5723,0.92884,73,0.87032,0.44841,0.47248,2020,8
9,Austria,Western Europe,7.2942,8.5723,0.92884,73,0.87032,0.44841,0.47248,2020,9
9,Austria,Western Europe,7.2942,8.5723,0.92884,73,0.87032,0.44841,0.47248,2020,10
9,Austria,Western Europe,7.2942,8.5723,0.92884,73,0.87032,0.44841,0.47248,2020,11
9,Austria,Western Europe,7.2942,8.5723,0.92884,73,0.87032,0.44841,0.47248,2020,12
10,Luxembourg,Western Europe,7.2375,10.0,0.89659,73,0.88009,0.34389,0.31158,2020,1
10,Luxembourg,Western Europe,7.2375,10.0,0.89659,73,0.88009,0.34389,0.31158,2020,2
10,Luxembourg,Western Europe,7.2375,10.0,0.89659,73,0.88009,0.34389,0.31158,2020,3
10,Luxembourg,Western Europe,7.2375,10.0,0.89659,73,0.88009,0.34389,0.31158,2020,4
10,Luxembourg,Western Europe,7.2375,10.0,0.89659,73,0.88009,0.34389,0.31158,2020,5
10,Luxembourg,Western Europe,7.2375,10.0,0.89659,73,0.88009,0.34389,0.31158,2020,6
10,Luxembourg,Western Europe,7.2375,10.0,0.89659,73,0.88009,0.34389,0.31158,2020,7
10,Luxembourg,Western Europe,7.2375,10.0,0.89659,73,0.88009,0.34389,0.31158,2020,8
10,Luxembourg,Western Europe,7.2375,10.0,0.89659,73,0.88009,0.34389,0.31158,2020,9
10,Luxembourg,Western Europe,7.2375,10.0,0.89659,73,0.88009,0.34389,0.31158,2020,10
10,Luxembourg,Western Europe,7.2375,10.0,0.89659,73,0.88009,0.34389,0.31158,2020,11
10,Luxembourg,Western Europe,7.2375,10.0,0.89659,73,0.88009,0.34389,0.31158,2020,12
11,Canada,North America and ANZ,7.2321,8.47054,0.92751,74,0.92897,0.49407,0.34035,2020,1
11,Canada,North America and ANZ,7.2321,8.47054,0.92751,74,0.92897,0.49407,0.34035,2020,2
11,Canada,North America and ANZ,7.2321,8.47054,0.92751,74,0.92897,0.49407,0.34035,2020,3
11,Canada,North America and ANZ,7.2321,8.47054,0.92751,74,0.92897,0.49407,0.34035,2020,4
11,Canada,North America and ANZ,7.2321,8.47054,0.92751,74,0.92897,0.49407,0.34035,2020,5
11,Canada,North America and ANZ,7.2321,8.47054,0.92751,74,0.92897,0.49407,0.34035,2020,6
11,Canada,North America and ANZ,7.2321,8.47054,0.92751,74,0.92897,0.49407,0.34035,2020,7
11,Canada,North America and ANZ,7.2321,8.47054,0.92751,74,0.92897,0.49407,0.34035,2020,8
11,Canada,North America and ANZ,7.2321,8.47054,0.92751,74,0.92897,0.49407,0.34035,2020,9
11,Canada,North America and ANZ,7.2321,8.47054,0.92751,74,0.92897,0.49407,0.34035,2020,10
11,Canada,North America and ANZ,7.2321,8.47054,0.92751,74,0.92897,0.49407,0.34035,2020,11
11,Canada,North America and ANZ,7.2321,8.47054,0.92751,74,0.92897,0.49407,0.34035,2020,12
12,Australia,North America and ANZ,7.2228,8.52747,0.9545,74,0.89702,0.57032,0.3698,2020,1
12,Australia,North America and ANZ,7.2228,8.52747,0.9545,74,0.89702,0.57032,0.3698,2020,2
12,Australia,North America and ANZ,7.2228,8.52747,0.9545,74,0.89702,0.57032,0.3698,2020,3
12,Australia,North America and ANZ,7.2228,8.52747,0.9545,74,0.89702,0.57032,0.3698,2020,4
12,Australia,North America and ANZ,7.2228,8.52747,0.9545,74,0.89702,0.57032,0.3698,2020,5
12,Australia,North America and ANZ,7.2228,8.52747,0.9545,74,0.89702,0.57032,0.3698,2020,6
12,Australia,North America and ANZ,7.2228,8.52747,0.9545,74,0.89702,0.57032,0.3698,2020,7
12,Australia,North America and ANZ,7.2228,8.52747,0.9545,74,0.89702,0.57032,0.3698,2020,8
12,Australia,North America and ANZ,7.2228,8.52747,0.9545,74,0.89702,0.57032,0.3698,2020,9
12,Australia,North America and ANZ,7.2228,8.52747,0.9545,74,0.89702,0.57032,0.3698,2020,10
12,Australia,North America and ANZ,7.2228,8.52747,0.9545,74,0.89702,0.57032,0.3698,2020,11
12,Australia,North America and ANZ,7.2228,8.52747,0.9545,74,0.89702,0.57032,0.3698,2020,12
13,United Kingdom,Western Europe,7.1645,8.28451,0.94202,72,0.75752,0.65536,0.39493,2020,1
13,United Kingdom,Western Europe,7.1645,8.28451,0.94202,72,0.75752,0.65536,0.39493,2020,2
13,United Kingdom,Western Europe,7.1645,8.28451,0.94202,72,0.75752,0.65536,0.39493,2020,3
13,United Kingdom,Western Europe,7.1645,8.28451,0.94202,72,0.75752,0.65536,0.39493,2020,4
13,United Kingdom,Western Europe,7.1645,8.28451,0.94202,72,0.75752,0.65536,0.39493,2020,5
13,United Kingdom,Western Europe,7.1645,8.28451,0.94202,72,0.75752,0.65536,0.39493,2020,6
13,United Kingdom,Western Europe,7.1645,8.28451,0.94202,72,0.75752,0.65536,0.39493,2020,7
13,United Kingdom,Western Europe,7.1645,8.28451,0.94202,72,0.75752,0.65536,0.39493,2020,8
13,United Kingdom,Western Europe,7.1645,8.28451,0.94202,72,0.75752,0.65536,0.39493,2020,9
13,United Kingdom,Western Europe,7.1645,8.28451,0.94202,72,0.75752,0.65536,0.39493,2020,10
13,United Kingdom,Western Europe,7.1645,8.28451,0.94202,72,0.75752,0.65536,0.39493,2020,11
13,United Kingdom,Western Europe,7.1645,8.28451,0.94202,72,0.75752,0.65536,0.39493,2020,12
14,Israel,Middle East and North Africa,7.1286,7.9162,0.90675,73,0.60683,0.46833,0.81263,2020,1
14,Israel,Middle East and North Africa,7.1286,7.9162,0.90675,73,0.60683,0.46833,0.81263,2020,2
14,Israel,Middle East and North Africa,7.1286,7.9162,0.90675,73,0.60683,0.46833,0.81263,2020,3
14,Israel,Middle East and North Africa,7.1286,7.9162,0.90675,73,0.60683,0.46833,0.81263,2020,4
14,Israel,Middle East and North Africa,7.1286,7.9162,0.90675,73,0.60683,0.46833,0.81263,2020,5
14,Israel,Middle East and North Africa,7.1286,7.9162,0.90675,73,0.60683,0.46833,0.81263,2020,6
14,Israel,Middle East and North Africa,7.1286,7.9162,0.90675,73,0.60683,0.46833,0.81263,2020,7
14,Israel,Middle East and North Africa,7.1286,7.9162,0.90675,73,0.60683,0.46833,0.81263,2020,8
14,Israel,Middle East and North Africa,7.1286,7.9162,0.90675,73,0.60683,0.46833,0.81263,2020,9
14,Israel,Middle East and North Africa,7.1286,7.9162,0.90675,73,0.60683,0.46833,0.81263,2020,10
14,Israel,Middle East and North Africa,7.1286,7.9162,0.90675,73,0.60683,0.46833,0.81263,2020,11
14,Israel,Middle East and North Africa,7.1286,7.9162,0.90675,73,0.60683,0.46833,0.81263,2020,12
15,Costa Rica,Latin America and Caribbean,7.1214,6.38461,0.8884,71,0.9304,0.23037,0.81926,2020,1
15,Costa Rica,Latin America and Caribbean,7.1214,6.38461,0.8884,71,0.9304,0.23037,0.81926,2020,2
15,Costa Rica,Latin America and Caribbean,7.1214,6.38461,0.8884,71,0.9304,0.23037,0.81926,2020,3
15,Costa Rica,Latin America and Caribbean,7.1214,6.38461,0.8884,71,0.9304,0.23037,0.81926,2020,4
15,Costa Rica,Latin America and Caribbean,7.1214,6.38461,0.8884,71,0.9304,0.23037,0.81926,2020,5
15,Costa Rica,Latin America and Caribbean,7.1214,6.38461,0.8884,71,0.9304,0.23037,0.81926,2020,6
15,Costa Rica,Latin America and Caribbean,7.1214,6.38461,0.8884,71,0.9304,0.23037,0.81926,2020,7
15,Costa Rica,Latin America and Caribbean,7.1214,6.38461,0.8884,71,0.9304,0.23037,0.81926,2020,8
15,Costa Rica,Latin America and Caribbean,7.1214,6.38461,0.8884,71,0.9304,0.23037,0.81926,2020,9
15,Costa Rica,Latin America and Caribbean,7.1214,6.38461,0.8884,71,0.9304,0.23037,0.81926,2020,10
15,Costa Rica,Latin America and Caribbean,7.1214,6.38461,0.8884,71,0.9304,0.23037,0.81926,2020,11
15,Costa Rica,Latin America and Caribbean,7.1214,6.38461,0.8884,71,0.9304,0.23037,0.81926,2020,12
16,Ireland,Western Europe,7.0937,9.41569,0.95026,72,0.84784,0.51846,0.29959,2020,1
16,Ireland,Western Europe,7.0937,9.41569,0.95026,72,0.84784,0.51846,0.29959,2020,2
16,Ireland,Western Europe,7.0937,9.41569,0.95026,72,0.84784,0.51846,0.29959,2020,3
16,Ireland,Western Europe,7.0937,9.41569,0.95026,72,0.84784,0.51846,0.29959,2020,4
16,Ireland,Western Europe,7.0937,9.41569,0.95026,72,0.84784,0.51846,0.29959,2020,5
16,Ireland,Western Europe,7.0937,9.41569,0.95026,72,0.84784,0.51846,0.29959,2020,6
16,Ireland,Western Europe,7.0937,9.41569,0.95026,72,0.84784,0.51846,0.29959,2020,7
16,Ireland,Western Europe,7.0937,9.41569,0.95026,72,0.84784,0.51846,0.29959,2020,8
16,Ireland,Western Europe,7.0937,9.41569,0.95026,72,0.84784,0.51846,0.29959,2020,9
16,Ireland,Western Europe,7.0937,9.41569,0.95026,72,0.84784,0.51846,0.29959,2020,10
16,Ireland,Western Europe,7.0937,9.41569,0.95026,72,0.84784,0.51846,0.29959,2020,11
16,Ireland,Western Europe,7.0937,9.41569,0.95026,72,0.84784,0.51846,0.29959,2020,12
17,Germany,Western Europe,7.0758,8.55212,0.88432,72,0.81393,0.44232,0.41976,2020,1
17,Germany,Western Europe,7.0758,8.55212,0.88432,72,0.81393,0.44232,0.41976,2020,2
17,Germany,Western Europe,7.0758,8.55212,0.88432,72,0.81393,0.44232,0.41976,2020,3
17,Germany,Western Europe,7.0758,8.55212,0.88432,72,0.81393,0.44232,0.41976,2020,4
17,Germany,Western Europe,7.0758,8.55212,0.88432,72,0.81393,0.44232,0.41976,2020,5
17,Germany,Western Europe,7.0758,8.55212,0.88432,72,0.81393,0.44232,0.41976,2020,6
17,Germany,Western Europe,7.0758,8.55212,0.88432,72,0.81393,0.44232,0.41976,2020,7
17,Germany,Western Europe,7.0758,8.55212,0.88432,72,0.81393,0.44232,0.41976,2020,8
17,Germany,Western Europe,7.0758,8.55212,0.88432,72,0.81393,0.44232,0.41976,2020,9
17,Germany,Western Europe,7.0758,8.55212,0.88432,72,0.81393,0.44232,0.41976,2020,10
17,Germany,Western Europe,7.0758,8.55212,0.88432,72,0.81393,0.44232,0.41976,2020,11
17,Germany,Western Europe,7.0758,8.55212,0.88432,72,0.81393,0.44232,0.41976,2020,12
18,United States,North America and ANZ,6.9396,8.94129,0.90774,68,0.77114,0.52323,0.71437,2020,1
18,United States,North America and ANZ,6.9396,8.94129,0.90774,68,0.77114,0.52323,0.71437,2020,2
18,United States,North America and ANZ,6.9396,8.94129,0.90774,68,0.77114,0.52323,0.71437,2020,3
18,United States,North America and ANZ,6.9396,8.94129,0.90774,68,0.77114,0.52323,0.71437,2020,4
18,United States,North America and ANZ,6.9396,8.94129,0.90774,68,0.77114,0.52323,0.71437,2020,5
18,United States,North America and ANZ,6.9396,8.94129,0.90774,68,0.77114,0.52323,0.71437,2020,6
18,United States,North America and ANZ,6.9396,8.94129,0.90774,68,0.77114,0.52323,0.71437,2020,7
18,United States,North America and ANZ,6.9396,8.94129,0.90774,68,0.77114,0.52323,0.71437,2020,8
18,United States,North America and ANZ,6.9396,8.94129,0.90774,68,0.77114,0.52323,0.71437,2020,9
18,United States,North America and ANZ,6.9396,8.94129,0.90774,68,0.77114,0.52323,0.71437,2020,10
18,United States,North America and ANZ,6.9396,8.94129,0.90774,68,0.77114,0.52323,0.71437,2020,11
18,United States,North America and ANZ,6.9396,8.94129,0.90774,68,0.77114,0.52323,0.71437,2020,12
19,Czech Republic,Central and Eastern Europe,6.9109,7.88925,0.90806,70,0.72951,0.0813,0.90659,2020,1
19,Czech Republic,Central and Eastern Europe,6.9109,7.88925,0.90806,70,0.72951,0.0813,0.90659,2020,2
19,Czech Republic,Central and Eastern Europe,6.9109,7.88925,0.90806,70,0.72951,0.0813,0.90659,2020,3
19,Czech Republic,Central and Eastern Europe,6.9109,7.88925,0.90806,70,0.72951,0.0813,0.90659,2020,4
19,Czech Republic,Central and Eastern Europe,6.9109,7.88925,0.90806,70,0.72951,0.0813,0.90659,2020,5
19,Czech Republic,Central and Eastern Europe,6.9109,7.88925,0.90806,70,0.72951,0.0813,0.90659,2020,6
19,Czech Republic,Central and Eastern Europe,6.9109,7.88925,0.90806,70,0.72951,0.0813,0.90659,2020,7
19,Czech Republic,Central and Eastern Europe,6.9109,7.88925,0.90806,70,0.72951,0.0813,0.90659,2020,8
19,Czech Republic,Central and Eastern Europe,6.9109,7.88925,0.90806,70,0.72951,0.0813,0.90659,2020,9
19,Czech Republic,Central and Eastern Europe,6.9109,7.88925,0.90806,70,0.72951,0.0813,0.90659,2020,10
19,Czech Republic,Central and Eastern Europe,6.9109,7.88925,0.90806,70,0.72951,0.0813,0.90659,2020,11
19,Czech Republic,Central and Eastern Europe,6.9109,7.88925,0.90806,70,0.72951,0.0813,0.90659,2020,12
20,Belgium,Western Europe,6.8635,8.43276,0.90379,72,0.72094,0.25792,0.60852,2020,1
20,Belgium,Western Europe,6.8635,8.43276,0.90379,72,0.72094,0.25792,0.60852,2020,2
20,Belgium,Western Europe,6.8635,8.43276,0.90379,72,0.72094,0.25792,0.60852,2020,3
20,Belgium,Western Europe,6.8635,8.43276,0.90379,72,0.72094,0.25792,0.60852,2020,4
20,Belgium,Western Europe,6.8635,8.43276,0.90379,72,0.72094,0.25792,0.60852,2020,5
20,Belgium,Western Europe,6.8635,8.43276,0.90379,72,0.72094,0.25792,0.60852,2020,6
20,Belgium,Western Europe,6.8635,8.43276,0.90379,72,0.72094,0.25792,0.60852,2020,7
20,Belgium,Western Europe,6.8635,8.43276,0.90379,72,0.72094,0.25792,0.60852,2020,8
20,Belgium,Western Europe,6.8635,8.43276,0.90379,72,0.72094,0.25792,0.60852,2020,9
20,Belgium,Western Europe,6.8635,8.43276,0.90379,72,0.72094,0.25792,0.60852,2020,10
20,Belgium,Western Europe,6.8635,8.43276,0.90379,72,0.72094,0.25792,0.60852,2020,11
20,Belgium,Western Europe,6.8635,8.43276,0.90379,72,0.72094,0.25792,0.60852,2020,12
21,United Arab Emirates,Middle East and North Africa,6.7908,9.31287,0.80848,67,0.94182,0.49254,0.58697,2020,1
21,United Arab Emirates,Middle East and North Africa,6.7908,9.31287,0.80848,67,0.94182,0.49254,0.58697,2020,2
21,United Arab Emirates,Middle East and North Africa,6.7908,9.31287,0.80848,67,0.94182,0.49254,0.58697,2020,3
21,United Arab Emirates,Middle East and North Africa,6.7908,9.31287,0.80848,67,0.94182,0.49254,0.58697,2020,4
21,United Arab Emirates,Middle East and North Africa,6.7908,9.31287,0.80848,67,0.94182,0.49254,0.58697,2020,5
21,United Arab Emirates,Middle East and North Africa,6.7908,9.31287,0.80848,67,0.94182,0.49254,0.58697,2020,6
21,United Arab Emirates,Middle East and North Africa,6.7908,9.31287,0.80848,67,0.94182,0.49254,0.58697,2020,7
21,United Arab Emirates,Middle East and North Africa,6.7908,9.31287,0.80848,67,0.94182,0.49254,0.58697,2020,8
21,United Arab Emirates,Middle East and North Africa,6.7908,9.31287,0.80848,67,0.94182,0.49254,0.58697,2020,9
21,United Arab Emirates,Middle East and North Africa,6.7908,9.31287,0.80848,67,0.94182,0.49254,0.58697,2020,10
21,United Arab Emirates,Middle East and North Africa,6.7908,9.31287,0.80848,67,0.94182,0.49254,0.58697,2020,11
21,United Arab Emirates,Middle East and North Africa,6.7908,9.31287,0.80848,67,0.94182,0.49254,0.58697,2020,12
22,Malta,Western Europe,6.7728,8.1508,0.9324,72,0.91341,0.59876,0.66452,2020,1
22,Malta,Western Europe,6.7728,8.1508,0.9324,72,0.91341,0.59876,0.66452,2020,2
22,Malta,Western Europe,6.7728,8.1508,0.9324,72,0.91341,0.59876,0.66452,2020,3
22,Malta,Western Europe,6.7728,8.1508,0.9324,72,0.91341,0.59876,0.66452,2020,4
22,Malta,Western Europe,6.7728,8.1508,0.9324,72,0.91341,0.59876,0.66452,2020,5
22,Malta,Western Europe,6.7728,8.1508,0.9324,72,0.91341,0.59876,0.66452,2020,6
22,Malta,Western Europe,6.7728,8.1508,0.9324,72,0.91341,0.59876,0.66452,2020,7
22,Malta,Western Europe,6.7728,8.1508,0.9324,72,0.91341,0.59876,0.66452,2020,8
22,Malta,Western Europe,6.7728,8.1508,0.9324,72,0.91341,0.59876,0.66452,2020,9
22,Malta,Western Europe,6.7728,8.1508,0.9324,72,0.91341,0.59876,0.66452,2020,10
22,Malta,Western Europe,6.7728,8.1508,0.9324,72,0.91341,0.59876,0.66452,2020,11
